index,name,class,label,split,R,G,B,H,S,V,segmented_area,reference_area
18,unriped_tomato_54.jpeg,unripe,0,validation,97.08638000488281,95.2170181274414,30.91254425048828,63.45767593383789,0.7531183362007141,0.4676802158355713,0.7063643292682927,0.45144817073170734
19,unriped_tomato_55.jpeg,unripe,0,validation,162.59075927734375,159.0548095703125,98.15969848632812,53.13669204711914,0.416523814201355,0.6599016785621643,0.7699239417989417,0.41360780423280424
20,unriped_tomato_58.jpeg,unripe,0,test,172.909912109375,190.82237243652344,85.86659240722656,70.43505859375,0.5520368218421936,0.7485124468803406,0.3469094669117647,0.31516161151960786
21,unriped_tomato_6.jpeg,unripe,0,test,180.75997924804688,197.13009643554688,137.099853515625,91.19940185546875,0.3158312439918518,0.7806360125541687,0.45550073099415206,0.1995842470760234
22,unriped_tomato_61.jpeg,unripe,0,validation,153.13941955566406,184.28981018066406,50.196022033691406,74.26547241210938,0.7304650545120239,0.7274664640426636,0.3619437839673913,0.38412873641304346
23,unriped_tomato_62.jpeg,unripe,0,validation,142.86024475097656,161.20774841308594,50.546287536621094,68.12700653076172,0.6935654282569885,0.6460188627243042,0.4758042279411765,0.5346047794117647
24,unriped_tomato_64.jpeg,unripe,0,train,144.4844970703125,154.4932098388672,48.23756790161133,66.04510498046875,0.7068876028060913,0.6061210632324219,0.5032335069444445,0.45147569444444446
25,unriped_tomato_65.jpeg,unripe,0,validation,162.1914825439453,169.5376434326172,78.72815704345703,82.54499053955078,0.5287051796913147,0.6742813587188721,0.3513340643274854,0.4099049707602339
26,unriped_tomato_7.jpeg,unripe,0,train,153.13941955566406,184.28981018066406,50.196022033691406,74.26547241210938,0.7304650545120239,0.7274664640426636,0.3619437839673913,0.3778023097826087
27,unriped_tomato_72.jpeg,unripe,0,test,112.92029571533203,127.20758819580078,44.461517333984375,68.16204833984375,0.6390767693519592,0.5069112181663513,0.5343424479166666,0.20079210069444445
28,unriped_tomato_74.jpeg,unripe,0,train,127.80712127685547,145.3575897216797,61.92148971557617,73.33921813964844,0.594582200050354,0.5700494647026062,0.2872721354166667,0.2756463913690476
29,unriped_tomato_8.jpeg,unripe,0,validation,155.4851531982422,183.00404357910156,72.5708236694336,75.48088836669922,0.6138496994972229,0.7177411317825317,0.4236796418128655,0.3730126096491228
30,unriped_tomato_9.jpeg,unripe,0,train,151.06802368164062,174.3149871826172,67.02532196044922,72.60302734375,0.6194990277290344,0.6846364736557007,0.3680555555555556,0.2877604166666667
31,riped_tomato_11.jpeg,ripe,1,train,182.29165649414062,154.2181854248047,144.94882202148438,106.1812515258789,0.30811402201652527,0.7533921003341675,0.576856737012987,0.23686079545454544
32,riped_tomato_12.jpeg,ripe,1,test,148.04403686523438,173.94015502929688,34.08518600463867,72.15152740478516,0.8121166825294495,0.7150319814682007,0.7584339488636364,0.05015980113636364
33,riped_tomato_13.jpeg,ripe,1,train,125.99579620361328,35.21281433105469,13.778233528137207,30.161161422729492,0.8516901731491089,0.5063063502311707,0.6470768960674157,0.5427712429775281
34,riped_tomato_14.jpeg,ripe,1,train,224.41018676757812,147.86106872558594,64.8718032836914,42.71437072753906,0.6949710845947266,0.883432924747467,0.568939208984375,0.568756103515625
35,riped_tomato_15.jpeg,ripe,1,train,202.4113311767578,140.1701202392578,63.24570846557617,38.7853889465332,0.7140910029411316,0.7971150875091553,0.49655062134502925,0.582625182748538
36,riped_tomato_16.jpeg,ripe,1,test,189.8472137451172,62.73402786254883,58.1422119140625,96.92678833007812,0.7108168601989746,0.7446888089179993,0.36572036384976525,0.2890991784037559
37,riped_tomato_20.jpeg,ripe,1,train,161.4357147216797,51.3541145324707,26.65772819519043,18.880456924438477,0.8262025117874146,0.6341974139213562,0.5675984172077922,0.5654170048701299
38,riped_tomato_21.jpeg,ripe,1,train,201.99227905273438,94.1171646118164,80.41033935546875,32.59331512451172,0.602885365486145,0.7974453568458557,0.7132411858974359,0.5320679754273504
39,riped_tomato_22.jpeg,ripe,1,test,192.0240936279297,55.276031494140625,30.846298217773438,31.177459716796875,0.8556816577911377,0.7535159587860107,0.6412353515625,0.6950927734375
40,riped_tomato_25.jpeg,ripe,1,train,202.05029296875,95.04501342773438,84.53675079345703,72.71410369873047,0.6063482761383057,0.7923586368560791,0.2082763671875,0.1507568359375
41,riped_tomato_28.jpeg,ripe,1,train,188.6357879638672,72.83004760742188,42.56422424316406,16.345317840576172,0.7605928778648376,0.7414746284484863,0.40343640734265734,0.33399803321678323
42,riped_tomato_29.jpeg,ripe,1,validation,199.83206176757812,68.14065551757812,51.73255157470703,109.14730834960938,0.7664608955383301,0.7865592241287231,0.3727885251322751,0.2966889880952381
43,riped_tomato_3.jpeg,ripe,1,validation,181.94363403320312,103.24118041992188,76.97683715820312,61.860626220703125,0.5482049584388733,0.7150048017501831,0.3599232456140351,0.17023026315789475
44,riped_tomato_31.jpeg,ripe,1,train,156.75546264648438,17.728757858276367,9.993505477905273,85.14059448242188,0.9218480587005615,0.6147273182868958,0.84765625,0.6629203216374269
45,riped_tomato_33.jpeg,ripe,1,train,182.25794982910156,77.68818664550781,49.736305236816406,12.782596588134766,0.7296562194824219,0.714737057685852,0.6582794189453125,0.6524200439453125
46,riped_tomato_4.jpeg,ripe,1,validation,236.6777801513672,192.2386016845703,154.1256866455078,42.8430061340332,0.3540884256362915,0.936743974685669,0.5881304824561403,0.16454221491228072
47,riped_tomato_40.jpeg,ripe,1,test,216.4586181640625,65.31475830078125,23.605667114257812,21.223373413085938,0.8898007273674011,0.8545735478401184,0.6187318313953488,0.5894077034883721
48,riped_tomato_42.jpeg,ripe,1,train,175.031494140625,42.33903884887695,29.536401748657227,9.561768531799316,0.8175815939903259,0.6873816847801208,0.292578125,0.28589154411764706
49,riped_tomato_45.jpeg,ripe,1,train,210.2622528076172,91.45405578613281,34.20973205566406,26.4808292388916,0.8266549110412598,0.8375679850578308,0.3746337890625,0.3022257486979167
50,riped_tomato_46.jpeg,ripe,1,validation,200.380859375,73.8414077758789,53.934242248535156,81.4603042602539,0.7342233061790466,0.7874493598937988,0.4458673650568182,0.38026012073863635
51,riped_tomato_52.jpeg,ripe,1,train,181.5602264404297,53.10867691040039,30.4829044342041,27.671783447265625,0.8472814559936523,0.7129030227661133,0.4089968607305936,0.6440496575342466
52,riped_tomato_6.jpeg,ripe,1,test,200.70465087890625,68.60331726074219,52.76242446899414,12.155384063720703,0.7305270433425903,0.7870779037475586,0.5740152994791666,0.40484619140625
53,riped_tomato_7.jpeg,ripe,1,train,200.12197875976562,73.24606323242188,42.05465316772461,31.231212615966797,0.8079274892807007,0.8032781481742859,0.5887974330357143,0.4678431919642857
54,riped_tomato_73.jpeg,ripe,1,validation,219.881103515625,70.59281921386719,65.56873321533203,108.3193130493164,0.7276496887207031,0.8663552403450012,0.5425575657894737,0.7918722587719298
55,riped_tomato_78.jpeg,ripe,1,train,182.30690002441406,142.207275390625,127.03457641601562,103.7142105102539,0.3543826639652252,0.7396488785743713,0.4611968994140625,0.1650543212890625
56,riped_tomato_8.jpeg,ripe,1,validation,116.35161590576172,94.43795013427734,46.71693801879883,101.22716522216797,0.529026210308075,0.4693968892097473,0.46890219155844154,0.3026582792207792
57,riped_tomato_80.jpeg,ripe,1,train,197.10304260253906,133.01219177246094,106.095458984375,89.80890655517578,0.49211835861206055,0.8155241012573242,0.6297200520833334,0.235595703125
58,riped_tomato_82.jpeg,ripe,1,train,195.30429077148438,155.47108459472656,125.4176254272461,99.03910827636719,0.4129887819290161,0.8327354788780212,0.37488677536231885,0.16140172101449277
59,riped_tomato_83.jpeg,ripe,1,validation,170.6761932373047,60.49922180175781,27.130538940429688,35.369956970214844,0.8384045362472534,0.6736780405044556,0.16229319852941176,0.20379136029411765
60,riped_tomato_9.jpeg,ripe,1,train,227.92532348632812,118.57234954833984,80.55465698242188,26.587305068969727,0.6469665169715881,0.912563681602478,0.40163559941520466,0.4136513157894737
61,riped_tomato_97.jpeg,ripe,1,test,229.6061248779297,182.09246826171875,155.32469177246094,24.748815536499023,0.3221597969532013,0.9005056023597717,0.22653965643274854,0.5121070906432749
